FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE,SEDOL
Equities,CVX,Chevron Corporation,,178.23,7902.414315523521,6247.914348637063,1408447.303455757,
Equities,TJX,TJX Companies,,79.11,2482.532914525523,-4093.309328719113,196393.17886811413,
Equities,A,Agilent Technologies,,154.2,1004.9595335571928,2758.9495946899337,154964.76007451912,
Equities,INVH,Invitation Homes,,31.89,607.0937786280886,-116.22520428541328,19360.220600449746,
Equities,LYV,Live Nation Entertainment,,72.76,1299.787200316057,-155.19349889962135,94572.51669499627,
Equities,AAP,Advance Auto Parts,,147.04,1568.473858222055,813.6324036085505,230628.39611297095,
Equities,DHR,Danaher Corporation,,272.53,5446.232310890594,9460.995504425417,1484261.6916870135,
Equities,NTRS,Northern Trust,,90.66,5019.206970251538,-2807.8895213964,455041.3039230044,
Equities,PCG,PG&E Corporation,,15.7,7827.809488830511,-805.4252729550008,122896.60897463902,
Equities,COO,CooperCompanies,,316.3,1741.1124657571124,15854.789076618135,550713.8729189747,
Equities,KIM,Kimco Realty,,22.14,8762.069021386198,-1143.3776080909988,193992.20813349044,
Equities,PEG,Public Service Enterprise Group,,58.89,1241.6279534978542,131.68258339221455,73119.47018148864,
Equities,PTC,PTC,,127.21,6574.100564379241,10245.789837408622,836291.3327946833,
Equities,WFC,Wells Fargo,,46.91,7447.72201879038,-118.54744277259364,349372.6399014567,
Equities,CMCSA,Comcast,,35.83,8496.794088316465,2725.422568060457,304440.1321843789,
Equities,GRMN,Garmin,,90.96,2503.3197809839767,-1142.9111613360442,227701.9672783025,
Equities,MKTX,MarketAxess,,266.01,618.6016864254116,2540.8754082831674,164554.23460602373,
Equities,DVA,DaVita Inc.,,73.73,233.2933444922859,24.180599777026934,17200.71828941624,
Government Bond,GB00B73ZYW09,UNITED KINGDOM I/L GILT 0.25% 03/22/2052 REGS,,272.68,3497.8660509386873,-395.208130567959,953798.1147699612,B73ZYW0
Government Bond,ES00000128C6,BONOS Y OBLIG DEL ESTADO 2.9% 10/31/2046 144A,,135.57,12214.001180542533,2602.9756267187104,1655852.1400461511,BYZ0LZ4
Government Bond,US91282CCM10,TSY INFL IX N/B 0.125% 07/15/2031 ,,116.29,13071.105788695158,-1026.9056351341878,1520038.89216736,BNW0365
Government Bond,GB00B6460505,UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,,153.26,11147.888413576871,2025.8878697265616,1708525.3782647916,B646050
Government Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,,235.02,6641.604178549736,-563.7268811073898,1560909.8140427591,2407096
Government Bond,US912810RL44,TSY INFL IX N/B 0.75% 02/15/2045,,151.53,7780.932224187653,-986.994090488615,1179044.6599311552,BVXLS02
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,,147.4,8984.689488571132,107.08018322168893,1324343.2306153849,BN65R31
Government Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,,132.88,3858.605188566435,16.24347053677036,512731.4574567079,BWH62M0
Government Bond,IT0005274805,BUONI POLIENNALI DEL TES 2.1% 08/01/2027 REGS,,108.65,35192.58591348159,746.7445562678698,3823674.459499775,BD1MF44
Government Bond,SE0000556599,SWEDEN I/L BOND 3.5 % 12/01/2028 144A ,,192.87,9348.119522964049,-171.63596022605216,1802971.8123940765,5681217
Government Bond,US912810FD55,TSY INFL IX N/B 3.625% 04/15/2028,,227.94,6128.891220681771,3.025545736583637,1397019.4648422028,2235037
Government Bond,FR0012558310,FRANCE (GOVT OF) 0.1% 03/01/2025 0.0% REGS,,114.27,4369.704052276959,12.928904481352014,499326.0820536881,BW4Q278
Government Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,,121.08,20402.735507816997,816.5361282557745,2470363.215286482,BMNDJV3
Government Bond,GB00BYVP4K94,UNITED KINGDOM I/L GILT 0.125% 11/22/2056 REGS,,264.31,2273.144204808534,-75.36449780590026,600814.7447729437,BYVP4K9
Government Bond,IT0003256820,BUONI POLIENNALI DEL TES 5.8% 02/01/2033 REGS,,147.7,26495.507643932666,-1194.7240769534008,3913386.4790088544,7335318
Government Bond,US912810RA88,TSY INFL IX N/B 0.625% 02/15/2043,,149.89,6314.638955833002,35.86264885829355,946501.2330898086,B9JHJX0
Government Bond,FR0011461037,FRANCE (GOVT OF) 3.25 % 05/25/2045 REGS ,,154.99,7210.831492046256,1751.5786533706842,1117606.7729522493,B9MBCD0
Government Bond,FR0013238268,FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,,120.23,5068.40060389868,-234.21100064593588,609373.8046067383,BDCKIW3
Government Bond,GB00B85SFQ54,UNITED KINGDOM I/L GILT 0.125% 03/22/2024 REGS,,141.43,4210.031102235121,-416.87896341562737,595424.6987891132,B85SFQ5
Government Bond,GB00BYY5F144,UNITED KINGDOM I/L GILT 0.125% 03/22/2026 REGS,,140.63,4173.571256231529,-1017.8092788121944,586929.32576384,BYY5F14
CASH,USDCURR,CASH,,,,,4126693.264767732,
Equities,FANG,Diamondback Energy,,146.49,98318.98451536968,179202.8414321141,14402748.041656503,
Equities,AOS,A. O. Smith,,72.32,362224.71608892153,-6876.815828429931,26196091.467550803,
Equities,ADM,ADM,,84.51,31890.627013024045,-3354.419092134985,2695076.888870662,
Equities,TMO,Thermo Fisher Scientific,,548.66,243487.85927752664,-177450.02020306388,133592048.87120776,
Equities,CHRW,C.H. Robinson,,100.18,253762.08516857744,112800.89577494006,25421885.692188088,
Equities,CHD,Church & Dwight,,95.4,87474.96821190235,-63593.50826634966,8345111.967415485,
Equities,JBHT,J.B. Hunt,,203.52,55553.05527205705,-16223.081802749735,11306157.80896905,
Equities,SO,Southern Company,,71.6,49412.0747788557,-153.77818200698516,3537904.554166068,
Equities,FAST,Fastenal,,58.61,311412.26389833284,181.91739688346675,18251872.787081286,
Equities,STT,State Street Corporation,,72.44,33379.54722151375,-2390.244809144195,2418014.4007264557,
Equities,FCX,Freeport-McMoRan,,44.65,283186.0765611764,28408.104734040317,12644258.318456523,
Equities,STZ,Constellation Brands,,271.9,238084.21197859928,-204523.7137208787,64735097.23698114,
Equities,NSC,Norfolk Southern Railway,,232.22,329323.6381961298,324741.24043650785,76475535.26190527,
Equities,ALL,Allstate,,112.68,41720.20619894338,24853.709379925705,4701032.8344969405,
Equities,SJM,J.M. Smucker Company (The),,149.54,154857.36528966998,46725.0847657377,23157370.40541725,
Equities,EVRG,Evergy,,59.32,41293.19557611268,8991.321698752823,2449512.361575004,
Equities,MSFT,Microsoft,,335.21,179468.7597305864,-54845.66717916954,60159722.949289866,
Equities,AXP,American Express,,168.88,140598.71354456813,-54894.31135959782,23744310.743406665,
Equities,SYK,Stryker Corporation,,283.41,282440.891686426,-994045.2161950874,80046573.11285,
Equities,VICI,Vici Properties,,31.48,200539.8918422463,772.0013834543718,6312995.795193913,
Equities,ARE,Alexandria Real Estate Equities,,125.68,330054.6900460227,-922413.2118148076,41481273.44498414,
Equities,DD,DuPont,,77.63,127193.47906970645,-55567.98554447064,9874029.78018131,
Equities,AMT,American Tower,,190.31,279482.37848292687,9195.054687852496,53188291.44908582,
Equities,HON,Honeywell,,193.07,162482.43418799096,38935.3359290561,31370483.568675417,
Equities,RCL,Royal Caribbean Group,,109.11,130810.92945779998,-112440.3888857441,14272780.513140555,
Equities,APH,Amphenol,,88.31,309411.1725326148,-2037.4748450946613,27324100.64635521,
Equities,PHM,PulteGroup,,84.39,11781.144567094065,-770.0082645641137,994210.790017068,
Equities,ETN,Eaton Corporation,,204.51,354871.79851542023,173862.15253109892,72574831.51438859,
Equities,MDLZ,Mondelez International,,74.13,328457.2958518747,23884.8603271747,24348539.34149947,
Equities,LEN,Lennar,,126.83,116339.31597916194,2337.5660729017764,14755315.445637109,
Equities,ATVI,Activision Blizzard,,91.77,286101.94909993454,450662.535877642,26255575.868900992,
Equities,AZO,AutoZone,,2481.72,101084.3463791499,-66330.63427918754,250863044.09606385,
Equities,VRSK,Verisk,,228.94,227531.91580360048,-186548.318028424,52091156.80407629,
Equities,CSGP,CoStar Group,,83.97,332807.36842595646,-83958.06765194138,27945834.726727564,
Equities,JKHY,Jack Henry & Associates,,167.57,82617.07310362536,-887.1190987464552,13844142.9399745,
Equities,CI,Cigna,,295.1,53463.78349483508,-91885.1967379421,15777162.509325834,
Equities,CMA,Comerica,,53.96,86596.42556413783,-143261.03720148216,4672743.123440878,
Equities,TTWO,Take-Two Interactive,,152.94,351554.28232152434,-291538.5492978463,53766711.93825393,
Equities,NEM,Newmont,,42.92,82154.79031619307,-420.85007353381906,3526083.600371007,
Equities,EXC,Exelon,,41.49,24823.389813778635,-4920.829347172268,1029922.4433736756,
Equities,WEC,WEC Energy Group,,89.06,49583.96618374624,-194.48008564564023,4415948.02832444,
Equities,LNT,Alliant Energy,,53.74,283450.1346153512,82736.17705669784,15232610.234228974,
Equities,BSX,Boston Scientific,,51.85,3631.4626178667977,1043.0897115325567,188291.33673639345,
Equities,HPQ,HP Inc.,,32.83,165611.99323079086,-55550.08371298445,5437041.737766864,
Equities,UDR,"UDR, Inc.",,40.88,45404.81865388103,3301.5591632662763,1856148.9865706568,
Equities,OXY,Occidental Petroleum,,63.13,147166.4630704317,47929.01917170671,9290618.813636351,
Equities,ILMN,Illumina,,192.15,327966.6262196432,74804.45775749513,63018787.22810445,
Equities,MHK,Mohawk Industries,,106.34,1218.0976295968062,361.0806658459773,129532.50193132435,
Equities,TROW,T. Rowe Price,,123.26,3618.416748767586,-3116.0058343468336,446006.04845309263,
Equities,AMD,AMD,,114.4,252889.5822750255,5370.271617148601,28930568.212262917,
Equities,ULTA,Ulta Beauty,,444.8,349370.7903785858,-313957.53711860033,155400127.56039497,
Equities,XOM,ExxonMobil,,106.37,357732.22611050674,543.481243065943,38051976.8913746,
Equities,ABC,AmerisourceBergen,,186.41,160822.95132053748,-191285.05566719873,29979006.355661392,
Equities,NI,NiSource,,27.84,332916.0840017832,2715.956674321351,9268383.778609645,
Equities,T,AT&T,,14.52,328350.029817059,-107547.48736205132,4767642.432943696,
Equities,CEG,Constellation Energy,,96.39,142997.94550798065,-18307.92040037955,13783571.967514254,
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.38,5679.836871222662,14.412636104601876,689418.5994290067,
Government Bond,IT0004735152,BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,IT0004735152,140.42,5307.786474146543,-41.139614379887526,745319.3766996575,
Government Bond,FR0000188799,FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.31,3443.790065007846,11.79877838006458,720819.6985067922,
Government Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,DK0009923807,104.62,95595.99643487914,-271.41720446245535,10001253.147017056,
Government Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,US912810FS25,161.23,6066.983104241679,141.35762664198063,978179.6858968858,
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,US912810FQ68,231.82,1511.7916487848363,-10.33599759877264,350463.5400213008,
Government Bond,GB00B3MYD345,UNITED KINGDOM I/L GILT 0.625% 11/22/2042 REGS,GB00B3MYD345,273.02,4359.33478129861,-179.95845586172155,1190185.5819901463,
Government Bond,MX0MG00000H9,MEX BONOS DESARR FIX RT 8.5 % 05/31/2029 ,MX0MG00000H9,105.89,3640557.177593229,-213.376409744522,385498599.535347,
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,IT0003745541,179.34,5057.27096846085,29.53373172430568,906970.9754837689,
Government Bond,JP1103571L10,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2029 ,JP1103571L10,100.95,5950762.502823951,-66342.75471081022,600729474.6600778,
Government Bond,GB00BL68HJ26,UNITED KINGDOM GILT 0.125% 01/30/2026 REGS,GB00BL68HJ26,97.47,21558.94819230629,1899.3464454194584,2101350.6803040938,
Government Bond,CA135087YK42,CANADIAN GOVERNMENT RRB 2.0% 12/01/2041,CA135087YK42,187.04,2343.623075358408,217.64270381501797,438351.2600150366,
Government Bond,ES00000128E2,BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,ES00000128E2,150.49,2303.9385006680914,18.59426698352183,346719.7049655411,
Government Bond,CND100045210,CHINA GOVERNMENT BOND 3.0% 03/11/2026,CND100045210,101.81,35073.954720836955,50.6366155555571,3570879.3301284104,
Government Bond,CA135087VS05,CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,CA135087VS05,206.81,1740.757838238914,-51.37295691252344,360006.12852618983,
Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,DE0001030559,135.99,6640.819956658629,-9.356903058164187,903085.105906007,
Government Bond,BE0000304130,BELGIUM KINGDOM 5% 3/28/2035 144A,BE0000304130,160.4,4484.355515354835,-26.03564828580884,719290.6246629156,
Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.19,4566.533450145309,11.132434198993057,594516.9898744178,
Government Bond,CA135087WV25,CANADIAN GOVERNMENT RRB 4.0% 12/01/2031,CA135087WV25,230.71,1689.6562566492337,-4.111005117718635,389820.5949715447,
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,ES0000012B39,108.11,29100.04452875565,-177.79069671764975,3146005.8140037735,
CASH,USDCURR,CASH,,,,,183468601.90730393,
Equities,ATO,Atmos Energy,,114.55,1201.1129637374218,-321.94695208420916,137587.48999612167,
Equities,MKTX,MarketAxess,,271.68,9478.830398830329,16575.5853537552,2575208.6427542237,
Equities,CHD,Church & Dwight,,92.19,7334.004105847808,462.7285920548252,676121.8385181094,
Equities,WYNN,Wynn Resorts,,98.44,1944.0730226072665,4290.171133214802,191374.54834545928,
Equities,GOOG,Alphabet Inc. (Class C),,123.37,1833.5896389666543,1244.2795608197214,226209.95375931615,
Equities,NVR,"NVR, Inc.",,5554.22,1970.039768429644,20197.98085639563,10942034.282607298,
Equities,NEM,Newmont,,40.55,5361.404420615654,-5422.313374403383,217404.94925596475,
Equities,IT,Gartner,,342.86,5162.6564184023655,27443.59464519158,1770068.3796134351,
Equities,MA,Mastercard,,364.49,1647.5132249257863,-1480.318166470207,600502.0953532,
Equities,APH,Amphenol,,75.26,742.6187366295096,0.3849721037621898,55889.486118736895,
Equities,MOS,Mosaic Company (The),,31.96,8693.792528005391,-4835.348081589176,277853.6091950523,
Equities,RTX,RTX Corporation,,91.5,9158.095797088228,14799.443529781398,837965.7654335729,
Equities,LMT,Lockheed Martin,,444.01,9772.984531106376,31115.776919501324,4339302.861656541,
Equities,COF,Capital One,,103.66,8159.57071076786,-7793.956829144205,845821.0998781964,
Equities,ODFL,Old Dominion,,310.04,2962.316032196194,-3890.2366439365846,918436.462622108,
Equities,PXD,Pioneer Natural Resources,,199.44,382.0183536052525,-1381.919887498669,76189.74044303157,
Equities,FITB,Fifth Third Bank,,23.97,8857.07583667007,60.23681152983517,212304.1078049816,
Equities,DHI,D.R. Horton,,106.62,4003.28650826894,-532.5335849257227,426830.4075116344,
Equities,ORCL,Oracle Corporation,,105.57,7710.958418906557,3625.5504360020623,814045.8802839651,
Equities,NSC,Norfolk Southern Railway,,206.96,942.9289444812534,-1282.2583880434236,195148.57434984023,
Equities,HUM,Humana,,500.87,1489.871579060485,-1349.7456716246738,746231.977804025,
Equities,UDR,"UDR, Inc.",,39.29,3539.741368392999,-1261.0937835869863,139076.43836416095,
Equities,QCOM,Qualcomm,,113.41,2669.008641631749,-425.2336875651509,302692.27004745667,
Equities,META,Meta Platforms,,264.72,3387.419754754452,-16744.612721891313,896717.7574785986,
Equities,USB,U.S. Bank,,29.46,7760.88007850011,-5380.826968868534,228635.5271126133,
Equities,MO,Altria,,43.51,194.37645198131173,-62.14493413107319,8457.319425706874,
Equities,ANET,Arista Networks,,166.34,6762.299199121227,4448.9483319181145,1124840.8487818248,
Equities,DD,DuPont,,66.88,9549.096833114594,-2331.3621792700023,638643.596198704,
Equities,KMB,Kimberly-Clark,,133.11,8656.427588522609,20832.19105477203,1152257.0763082446,
Equities,ACN,Accenture,,304.81,2959.158801473099,-15852.698324561572,901981.1942770154,
Equities,IDXX,Idexx Laboratories,,464.77,2317.348275748563,-5537.375727175906,1077033.9581196597,
Equities,BR,Broadridge Financial Solutions,,146.05,4419.026842830327,593.3099481508372,645398.8703953694,
Equities,TJX,TJX Companies,,76.5,1689.8864118965546,-245.15469912032225,129276.31051008642,
Equities,FE,FirstEnergy,,37.0,703.4749831634456,99.43553756824404,26028.574377047487,
Equities,BA,Boeing,,205.7,5579.7160947004295,-719.5335381822924,1147747.6006798784,
Equities,SPGI,S&P Global,,366.58,8556.095259587333,1966.0161043272556,3136493.4002595246,
Equities,EA,Electronic Arts,,128.0,709.5367348740032,-15.11204219081386,90820.7020638724,
Equities,TEL,TE Connectivity,,121.92,8555.389641494334,-410.94049055669075,1043073.1050909891,
Equities,SBAC,SBA Communications,,220.92,2731.628144954672,-10062.696551341103,603471.289783386,
Equities,DFS,Discover Financial,,101.93,9249.320729706886,-26.469539737923455,942783.2619790228,
Equities,ALGN,Align Technology,,282.66,2958.4761569924303,2644.906040352833,836242.8705354804,
Equities,PSA,Public Storage,,280.35,1826.494074701237,-2956.8141802375694,512057.6138424918,
Equities,REGN,Regeneron,,735.56,3225.731471174414,-5056.954663973935,2372719.0409370516,
Equities,ETSY,Etsy,,81.05,235.479526384681,979.9922732535844,19085.615613478396,
Equities,WMT,Walmart,,146.35,5066.666102197499,363.9020193105691,741506.584056604,
Equities,DAL,Delta Air Lines,,36.25,5261.836784776513,-505.3738522344835,190741.5834481486,
Equities,MNST,Monster Beverage,,58.62,6735.6005796489,-138.9549095959122,394840.9059790185,
Equities,PWR,Quanta Services,,177.51,613.2805811550303,888.7299264662812,108863.43596082942,
Equities,ETR,Entergy,,98.2,9241.053511212627,1236.021367673162,907471.45480108,
Equities,KR,Kroger,,45.06,3834.578145149713,2142.597196197563,172786.09122044608,
Equities,IEX,IDEX Corporation,,197.96,5745.989254912654,6732.161101688608,1137476.0329025092,
Equities,ZTS,Zoetis,,162.65,2498.268754793608,-3511.3696135541018,406343.4129671804,
Equities,BG,Bunge Limited,,92.09,8942.773974551,325.65095478078047,823540.0553164016,
Equities,SRE,Sempra Energy,,70.59,5345.631394778655,-1111.555258985,377348.1201574252,
Equities,ACGL,Arch Capital Group,,69.7,7873.188223348665,9649.515805387751,548761.219167402,
Equities,TGT,Target Corporation,,129.82,2665.332863658915,12382.856469044464,346013.5123602003,
Equities,ADSK,Autodesk,,199.39,6592.061449809731,5174.025074561221,1314391.1324775622,
Equities,EPAM,EPAM Systems,,256.62,2140.9437524987156,-633.4300801409324,549408.9857662204,
Government Bond,NL0012818504,NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,,107.11,3767.6030604057382,24.474146832966444,403547.96380005864,BFM0LR6
Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,,124.84,3202.9563243113225,-95.82833778053752,399857.06752702553,BF0YM66
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,,124.5,11962.34461710042,-17.001358318817537,1489311.9048290022,BZ56VY8
Government Bond,CA135087G997,CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,,131.81,2255.0691326452097,-16.52712310843996,297240.6623739651,BG7PCR0
Government Bond,GB00B6460505,UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,,152.59,11574.56085412444,13.737660237269294,1766162.2407308484,B646050
Government Bond,GB00BYY5F144,UNITED KINGDOM I/L GILT 0.125% 03/22/2026 REGS,,139.99,4807.929903319065,5.246414650728823,673062.1071656359,BYY5F14
Government Bond,ES00000128C6,BONOS Y OBLIG DEL ESTADO 2.9% 10/31/2046 144A,,135.23,16969.90130100051,359.83919758308775,2294839.752934299,BYZ0LZ4
Government Bond,ES00000121S7,BONOS Y OBLIG DEL ESTADO 4.7% 07/30/2041 144A,,164.41,2570.1368801680474,-37.60139110470036,422556.2044684287,B4KCFS6
Government Bond,GB00BD9MZZ71,UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,,326.05,3585.0823547119653,-10.34665958855763,1168916.1017538365,BD9MZZ7
